0.59229;0.1754155
0.59229;0.2297905
0.59229;0.2841655
0.59229;0.3385405
0.59229;0.3929155
0.59229;0.4472905
0.646665;0.0666655
0.646665;0.1210405
0.646665;0.1754155
0.646665;0.2297905
0.646665;0.2841655
0.646665;0.3385405
0.646665;0.3929155
0.70104;0.0666655
0.70104;0.1210405
0.70104;0.1754155
0.70104;0.2297905
0.70104;0.2841655
0.755415;0.0666655
0.755415;0.1210405
-0.5767725;0.1210405
-0.5767725;0.1754155
-0.5767725;0.2297905
-0.5767725;0.2841655
-0.5767725;0.3385405
-0.5767725;0.3929155
-0.5223975;0.0666655
-0.5223975;0.1210405
-0.5223975;0.1754155
-0.5223975;0.2297905
-0.5223975;0.2841655
-0.5223975;0.3385405
-0.5223975;0.3929155
-0.5223975;0.4472905
-0.5223975;0.5016655
-0.4680225;0.0666655
-0.4680225;0.1210405
-0.4680225;0.1754155
-0.4680225;0.2297905
-0.4680225;0.2841655
-0.4680225;0.3385405
-0.4680225;0.3929155
-0.4680225;0.4472905
-0.4680225;0.5016655
-0.4680225;0.5560405
-0.4136475;0.0666655
-0.4136475;0.1210405
-0.4136475;0.1754155
-0.4136475;0.2297905
-0.4136475;0.2841655
-0.4136475;0.3385405
-0.4136475;0.3929155
-0.4136475;0.4472905
-0.4136475;0.5016655
-0.4136475;0.5560405
-0.4136475;0.6104155
-0.3592725;0.0666655
-0.3592725;0.1210405
-0.3592725;0.1754155
-0.3592725;0.2297905
-0.3592725;0.2841655
-0.3592725;0.3385405
-0.3592725;0.3929155
-0.3592725;0.4472905
-0.3592725;0.5016655
-0.3592725;0.5560405
-0.3592725;0.6104155
-0.3592725;0.6647905
-0.3048975;0.0666655
-0.3048975;0.1210405
-0.3048975;0.1754155
-0.3048975;0.2297905
-0.3048975;0.2841655
-0.3048975;0.3385405
-0.3048975;0.3929155
-0.3048975;0.4472905
-0.3048975;0.5016655
-0.3048975;0.5560405
-0.3048975;0.6104155
-0.3048975;0.6647905
-0.2505225;0.0666655
-0.2505225;0.1210405
-0.2505225;0.1754155
-0.2505225;0.2297905
-0.2505225;0.2841655
-0.2505225;0.3385405
-0.2505225;0.3929155
-0.2505225;0.4472905
-0.2505225;0.5016655
-0.2505225;0.5560405
-0.2505225;0.6104155
-0.2505225;0.6647905
-0.2505225;0.7191655
-0.1961475;0.0666655
-0.1961475;0.1210405
-0.1961475;0.1754155
-0.1961475;0.2297905
-0.1961475;0.2841655
-0.1961475;0.3385405
-0.1961475;0.3929155
-0.1961475;0.4472905
-0.1961475;0.5016655
-0.1961475;0.5560405
-0.1961475;0.6104155
-0.1961475;0.6647905
-0.1961475;0.7191655
-0.1417725;0.1210405
-0.1417725;0.1754155
-0.1417725;0.2297905
-0.1417725;0.2841655
-0.1417725;0.3385405
-0.1417725;0.3929155
-0.1417725;0.4472905
-0.1417725;0.5016655
-0.1417725;0.5560405
-0.1417725;0.6104155
-0.1417725;0.6647905
-0.1417725;0.7191655
-0.0873975;0.1754155
-0.0873975;0.2297905
-0.0873975;0.2841655
-0.0873975;0.3385405
-0.0873975;0.3929155
-0.0873975;0.4472905
-0.0873975;0.5016655
-0.0873975;0.5560405
-0.0873975;0.6104155
-0.0873975;0.6647905
-0.0873975;0.7191655
-0.0330225;0.2297905
-0.0330225;0.2841655
-0.0330225;0.3385405
-0.0330225;0.3929155
-0.0330225;0.4472905
-0.0330225;0.5016655
-0.0330225;0.5560405
-0.0330225;0.6104155
-0.0330225;0.6647905
-0.0330225;0.7191655
0.0213525;0.2297905
0.0213525;0.2841655
0.0213525;0.3385405
0.0213525;0.3929155
0.0213525;0.4472905
0.0213525;0.5016655
0.0213525;0.5560405
0.0213525;0.6104155
0.0213525;0.6647905
0.0213525;0.7191655
0.0757275;0.2297905
0.0757275;0.2841655
0.0757275;0.3385405
0.0757275;0.3929155
0.0757275;0.4472905
0.0757275;0.5016655
0.0757275;0.5560405
0.0757275;0.6104155
0.0757275;0.6647905
0.0757275;0.7191655
0.1301025;0.2297905
0.1301025;0.2841655
0.1301025;0.3385405
0.1301025;0.3929155
0.1301025;0.4472905
0.1301025;0.5016655
0.1301025;0.5560405
0.1301025;0.6104155
0.1301025;0.6647905
0.1301025;0.7191655
0.1844775;0.2841655
0.1844775;0.3385405
0.1844775;0.3929155
0.1844775;0.4472905
0.1844775;0.5016655
0.1844775;0.5560405
0.1844775;0.6104155
0.1844775;0.6647905
0.1844775;0.7191655
0.2388525;0.2841655
0.2388525;0.3385405
0.2388525;0.3929155
0.2388525;0.4472905
0.2388525;0.5016655
0.2388525;0.5560405
0.2388525;0.6104155
0.2388525;0.6647905
0.2388525;0.7191655
0.2932275;0.2841655
0.2932275;0.3385405
0.2932275;0.3929155
0.2932275;0.4472905
0.2932275;0.5016655
0.2932275;0.5560405
0.2932275;0.6104155
0.2932275;0.6647905
0.3476025;0.2841655
0.3476025;0.3385405
0.3476025;0.3929155
0.3476025;0.4472905
0.3476025;0.5016655
0.3476025;0.5560405
0.3476025;0.6104155
0.3476025;0.6647905
0.4019775;0.2841655
0.4019775;0.3385405
0.4019775;0.3929155
0.4019775;0.4472905
0.4019775;0.5016655
0.4019775;0.5560405
0.4019775;0.6104155
0.4563525;0.2297905
